SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2024,M,24KEENOVHRA,1,1,2024-11-14,4080,4080,Brindi (IRE),Brindi (IRE),,,2022-02-07,2,CH,F,,BRP,,,,No Nay Never,No Nay Never,Salamah (IRE),Salamah (IRE),,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Moody Bluegrass LLC,,,,75000.0,,,,,T,2022,0.0,,Salamah (IRE),No Nay Never,
2024,M,24KEENOVHRA,1,1,2024-11-14,4081,4081,Kozak Spirit,Kozak Spirit,,,2021-03-19,3,DB/BR,F,,BRP,,,,Classic Empire,Classic Empire,Brown Eyed Mary,Brown Eyed Mary,,,,,,0,,,1901-01-01,"Green Hills at Elmendorf, Agent ",,,,Goat Racing Stable,,,,6000.0,,,,,T,2021,0.0,,Brown Eyed Mary,Classic Empire,
2024,M,24KEENOVHRA,1,1,2024-11-14,4082,4082,Brownie Bay,Brownie Bay,,,2021-02-08,3,DB/BR,F,,BRP,,,,Twirling Candy,Twirling Candy,Lough Ness,Lough Ness,,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Lough Ness,Twirling Candy,
2024,M,24KEENOVHRA,1,1,2024-11-14,4083,4083,Burden of Proof,Burden of Proof,,,2021-03-08,3,B,G,,RP,,,,Constitution,Constitution,Sand Puce (ARG),Sand Puce (ARG),,,,,,0,,,1901-01-01,"Denali Stud, Agent V ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sand Puce (ARG),Constitution,
2024,M,24KEENOVHRA,1,1,2024-11-14,4084,4084,Calling Card,Calling Card,,,2022-03-31,2,DB/BR,C,,SRP,,,,Complexity,Complexity,Graceful Rage,Graceful Rage,,,,,,0,,,1901-01-01,"Paramount Sales, Agent for Three Diamonds Farm (Partial Racing Dispersal)",,,,Out,,,,0.0,,,,,T,2022,0.0,,Graceful Rage,Complexity,
2024,M,24KEENOVHRA,1,1,2024-11-14,4085,4085,Candy Bar,Candy Bar,,,2020-03-06,4,B,F,,BRP,,,,Constitution,Constitution,Sugar Babe,Sugar Babe,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent IV ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Sugar Babe,Constitution,
2024,M,24KEENOVHRA,1,1,2024-11-14,4086,4086,Captain Cook,Captain Cook,,,2022-03-01,2,B,C,,SRP,,,,Practical Joke,Practical Joke,Pow Wow Wow,Pow Wow Wow,,,,,,0,,,1901-01-01,"Gainesway, Agent for the Estate of John Hendrickson ",,,,"Steven W. Young, Agent",,,,410000.0,,,,,T,2022,0.0,,Pow Wow Wow,Practical Joke,
2024,M,24KEENOVHRA,1,1,2024-11-14,4087,4087,Catching Heat,Catching Heat,,,2021-02-28,3,DB/BR,F,,BRP,,,,Union Rags,Union Rags,Philly Mignon,Philly Mignon,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Philly Mignon,Union Rags,
2024,M,24KEENOVHRA,1,1,2024-11-14,4088,4088,Chandigarh,Chandigarh,,,2021-03-11,3,B,G,,RP,,,,Speightstown,Speightstown,Colonial Flag,Colonial Flag,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Colonial Flag,Speightstown,
2024,M,24KEENOVHRA,1,1,2024-11-14,4089,4089,Clare Quilty,Clare Quilty,,,2020-02-13,4,DB/BR,C,,SRP,,,,Into Mischief,Into Mischief,Grandtessa,Grandtessa,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Grandtessa,Into Mischief,
2024,M,24KEENOVHRA,1,1,2024-11-14,4090,4090,Classic Example,Classic Example,,,2022-01-20,2,B    ,C,,SRP,,,,Improbable,Improbable,Libby's Tail,Libby's Tail,,,,,,0,,,1901-01-01,"ELiTE, Agent for WinStar Racing ",,,,Angel Torres,,,,40000.0,,,,,T,2022,0.0,,Libby's Tail,Improbable,
2024,M,24KEENOVHRA,1,1,2024-11-14,4091,4091,Coach Sessa,Coach Sessa,,,2021-01-08,3,DB/BR,F,,BRP,,,,Catholic Boy,Catholic Boy,Hope So,Hope So,,,,,,0,,,1901-01-01,"Mill Ridge Sales, Agent ",,,,Stripes Stable,,,,10000.0,,,,,T,2021,0.0,,Hope So,Catholic Boy,
2024,M,24KEENOVHRA,1,1,2024-11-14,4092,4092,Coif,Coif,,,2021-05-17,3,DB/BR,F,,BRP,,,,Into Mischief,Into Mischief,Hayworth,Hayworth,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Sarms Part Deux,,,,55000.0,,,,,T,2021,0.0,,Hayworth,Into Mischief,
2024,M,24KEENOVHRA,1,1,2024-11-14,4093,4093,Colder Weather,Colder Weather,,,2022-04-15,2,B,F,,BRP,,,,Laoban,Laoban,Paquita Coqueta (CHI),Paquita Coqueta (CHI),,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,Stripes Stable,,,,12000.0,,,,,T,2022,0.0,,Paquita Coqueta (CHI),Laoban,
2024,M,24KEENOVHRA,1,1,2024-11-14,4094,4094,Competitive Threat (IRE),Competitive Threat (IRE),,,2021-04-10,3,GR/RO,F,,BRP,,,,Dark Angel (IRE),Dark Angel (IRE),Shelbysmile,Shelbysmile,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Shelbysmile,Dark Angel (IRE),
2024,M,24KEENOVHRA,1,1,2024-11-14,4095,4095,Concord Bridge,Concord Bridge,,,2021-02-28,3,B,R,,SRP,,,,Medaglia d'Oro,Medaglia d'Oro,Pauline Revere,Pauline Revere,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Pauline Revere,Medaglia d'Oro,
2024,M,24KEENOVHRA,1,1,2024-11-14,4096,4096,Cornell,Cornell,,,2021-05-24,3,GR/RO,C,,SRP,,,,Into Mischief,Into Mischief,Banree,Banree,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Banree,Into Mischief,
2024,M,24KEENOVHRA,1,1,2024-11-14,4097,4097,Cornishman,Cornishman,,,2021-02-25,3,B    ,G,,RP,,,,Curlin,Curlin,Penwith,Penwith,,,,,,0,,,1901-01-01,Godolphin ,,,,Joe Schumer,,,,80000.0,,,,,T,2021,0.0,,Penwith,Curlin,
2024,M,24KEENOVHRA,1,1,2024-11-14,4098,4098,Corporal,Corporal,,,2021-03-05,3,CH,C,,SRP,,,,Gun Runner,Gun Runner,Kathballu,Kathballu,,,,,,0,,,1901-01-01,"Highgate Sales, Agent I ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Kathballu,Gun Runner,
2024,M,24KEENOVHRA,1,1,2024-11-14,4099,4099,Counterinteligence (GB),Counterinteligence (GB),,,2021-05-17,3,B,F,,BRP,,,,Frankel (GB),Frankel (GB),Spectre (FR),Spectre (FR),,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Spectre (FR),Frankel (GB),
2024,M,24KEENOVHRA,1,1,2024-11-14,4100,4100,Dance On Air,Dance On Air,,,2021-02-25,3,B,F,,BRP,,,,Good Magic,Good Magic,Valentines Romance,Valentines Romance,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Ken Kachel,,,,37000.0,,,,,T,2021,0.0,,Valentines Romance,Good Magic,
2024,M,24KEENOVHRA,1,1,2024-11-14,4101,4101,Day Drama,Day Drama,,,2021-04-14,3,CH,F,,BRP,,,,Midshipman,Midshipman,Grouse Grind,Grouse Grind,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent V ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Grouse Grind,Midshipman,
2024,M,24KEENOVHRA,1,1,2024-11-14,4102,4102,Daytona Moonshine,Daytona Moonshine,,,2022-03-30,2,CH,G,,RP,,,,Audible,Audible,Bitterroot,Bitterroot,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Bitterroot,Audible,
2024,M,24KEENOVHRA,1,1,2024-11-14,4103,4103,Dea Matrona (FR),Dea Matrona (FR),,,2021-01-29,3,B,F,,BRP,,,,Dark Angel (IRE),Dark Angel (IRE),Everglades (GB),Everglades (GB),,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,"R.N.A. (47,000)",,,,47000.0,,,,,T,2021,0.0,,Everglades (GB),Dark Angel (IRE),
2024,M,24KEENOVHRA,1,1,2024-11-14,4104,4104,Decanted,Decanted,,,2020-03-15,4,CH,G,,RP,,,,Kitten's Joy,Kitten's Joy,Kahrumana,Kahrumana,,,,,,0,,,1901-01-01,"Paramount Sales, Agent for Three Diamonds Farm (Partial Racing Dispersal)",,,,"R.N.A. (57,000)",,,,57000.0,,,,,T,2020,0.0,,Kahrumana,Kitten's Joy,
2024,M,24KEENOVHRA,1,1,2024-11-14,4105,4105,Deer District,Deer District,,,2020-03-08,4,CH   ,C,,SRP,,,,Oscar Performance,Oscar Performance,Eagle Sound,Eagle Sound,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Sok Racing /Michael Kares,,,,75000.0,,,,,T,2020,0.0,,Eagle Sound,Oscar Performance,
2024,M,24KEENOVHRA,1,1,2024-11-14,4106,4106,Derby Street,Derby Street,,,2021-03-17,3,DB/BR,C,,SRP,,,,Street Sense,Street Sense,Glory and Power,Glory and Power,,,,,,0,,,1901-01-01,"Denali Stud, Agent V ",,,,Clancy Bloodstock,,,,67000.0,,,,,T,2021,0.0,,Glory and Power,Street Sense,
2024,M,24KEENOVHRA,1,1,2024-11-14,4107,4107,Derz Smart,Derz Smart,,,2022-02-11,2,CH,C,,SRP,,,,Violence,Violence,Smart Win,Smart Win,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Smart Win,Violence,
2024,M,24KEENOVHRA,1,1,2024-11-14,4108,4108,Destiny Star,Destiny Star,,,2021-03-31,3,B,F,,BRP,,,,Catholic Boy,Catholic Boy,Reiko,Reiko,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Reiko,Catholic Boy,
2024,M,24KEENOVHRA,1,1,2024-11-14,4109,4109,Digital Ops,Digital Ops,,,2021-02-04,3,B    ,C,,SRP,,,,Nyquist,Nyquist,Flora Dora,Flora Dora,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,Summerville Kyle,,,,400000.0,,,,,T,2021,0.0,,Flora Dora,Nyquist,
2024,M,24KEENOVHRA,1,1,2024-11-14,4110,4110,Dirand (IRE),Dirand (IRE),,,2022-04-09,2,B,C,,SRP,,,,Sottsass (FR),Sottsass (FR),Unaided (GB),Unaided (GB),,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Unaided (GB),Sottsass (FR),
2024,M,24KEENOVHRA,1,1,2024-11-14,4111,4111,D'oro Lemon,D'oro Lemon,,,2020-03-02,4,DB/BR,C,,SRP,,,,Medaglia d'Oro,Medaglia d'Oro,Lemons Forever,Lemons Forever,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Leland Hayes,,,,10000.0,,,,,T,2020,0.0,,Lemons Forever,Medaglia d'Oro,
2024,M,24KEENOVHRA,1,1,2024-11-14,4112,4112,Dothraki,Dothraki,,,2021-03-30,3,B,C,,SRP,,,,Into Mischief,Into Mischief,Vanquished,Vanquished,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Vanquished,Into Mischief,
2024,M,24KEENOVHRA,1,1,2024-11-14,4113,4113,Dreamgirl,Dreamgirl,,,2022-02-14,2,DB/BR,F,,BRP,,,,Mo Town,Mo Town,Box Office Smash,Box Office Smash,,,,,,0,,,1901-01-01,"Paramount Sales, Agent for Three Diamonds Farm (Partial Racing Dispersal)",,,,"R.N.A. (55,000)",,,,55000.0,,,,,T,2022,0.0,,Box Office Smash,Mo Town,
2024,M,24KEENOVHRA,1,1,2024-11-14,4114,4114,Dude N Colorado (GB),Dude N Colorado (GB),,,2020-03-07,4,B,C,,SRP,,,,Uncle Mo,Uncle Mo,Limonar (IRE),Limonar (IRE),,,,,,0,,,1901-01-01,"Paramount Sales, Agent for Three Diamonds Farm (Partial Racing Dispersal)",,,,"R.N.A. (85,000)",,,,85000.0,,,,,T,2020,0.0,,Limonar (IRE),Uncle Mo,
2024,M,24KEENOVHRA,1,1,2024-11-14,4115,4115,Duration,Duration,,,2021-04-23,3,B,G,,RP,,,,Mitole,Mitole,Smile More,Smile More,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Smile More,Mitole,
2024,M,24KEENOVHRA,1,1,2024-11-14,4116,4116,Dwtn Maddie Brown (GB),Dwtn Maddie Brown (GB),,,2021-02-06,3,B,F,,BRP,,,,Soldier Hollow (GB),Soldier Hollow (GB),Lucky Jolie,Lucky Jolie,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Stripes Stable,,,,22000.0,,,,,T,2021,0.0,,Lucky Jolie,Soldier Hollow (GB),
2024,M,24KEENOVHRA,1,1,2024-11-14,4117,4117,E B Zoom Baby,E B Zoom Baby,,,2021-05-26,3,GR/RO,F,,BRP,,,,Not This Time,Not This Time,Bruna,Bruna,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Bruna,Not This Time,
2024,M,24KEENOVHRA,1,1,2024-11-14,4118,4118,Etna's Napper,Etna's Napper,,,2020-04-02,4,B,F,,BRP,,,,Uncle Mo,Uncle Mo,Etna's Anger,Etna's Anger,,,,,,0,,,1901-01-01,"Green Hills at Elmendorf, Agent ",,,,Stripes Stable,,,,20000.0,,,,,T,2020,0.0,,Etna's Anger,Uncle Mo,
2024,M,24KEENOVHRA,1,1,2024-11-14,4119,4119,Everybreathyoutake,Everybreathyoutake,,,2022-04-04,2,B,F,,BRP,,,,Quality Road,Quality Road,Henny's Hurricane,Henny's Hurricane,,,,,,0,,,1901-01-01,"Grovendale Sales, Agent I ",,,,Dr. Fawzi Bouresli,,,,30000.0,,,,,T,2022,0.0,,Henny's Hurricane,Quality Road,
2024,M,24KEENOVHRA,1,1,2024-11-14,4120,4120,Factor Analysis,Factor Analysis,,,2021-04-15,3,CH,C,,SRP,,,,Vino Rosso,Vino Rosso,Two Step Song,Two Step Song,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Two Step Song,Vino Rosso,
2024,M,24KEENOVHRA,1,1,2024-11-14,4121,4121,Fashion Victim,Fashion Victim,,,2021-04-05,3,B,F,,BRP,,,,Tapit,Tapit,Laskarina,Laskarina,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,"Sycamore Hall Thoroughbreds/ David Wade, Agent",,,,295000.0,,,,,T,2021,0.0,,Laskarina,Tapit,
2024,M,24KEENOVHRA,1,1,2024-11-14,4122,4122,Fazools,Fazools,,,2021-01-30,3,CH,F,,BRP,,,,Curlin,Curlin,Hot Cash,Hot Cash,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Miller & Bushman,,,,80000.0,,,,,T,2021,0.0,,Hot Cash,Curlin,
2024,M,24KEENOVHRA,1,1,2024-11-14,4123,4123,Federal Judge,Federal Judge,,,2020-03-13,4,B,G,,RP,,,,Army Mule,Army Mule,Congarette,Congarette,,,,,,0,,,1901-01-01,"ELiTE, Agent for WinStar Racing ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Congarette,Army Mule,
2024,M,24KEENOVHRA,1,1,2024-11-14,4124,4124,Firefight,Firefight,,,2021-04-03,3,B    ,G,,RP,,,,War Front,War Front,Cache,Cache,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Joe Schumer,,,,70000.0,,,,,T,2021,0.0,,Cache,War Front,
2024,M,24KEENOVHRA,1,1,2024-11-14,4125,4125,First World War,First World War,,,2021-04-02,3,DB/BR,C,,SP,,,,War Front,War Front,Sundaysatthebeach,Sundaysatthebeach,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sundaysatthebeach,War Front,
2024,M,24KEENOVHRA,1,1,2024-11-14,4126,4126,Flight to Quality (FR),Flight to Quality (FR),,,2021-02-05,3,DB/BR,F,,BRP,,,,Cracksman (GB),Cracksman (GB),Energie Green (IRE),Energie Green (IRE),,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Energie Green (IRE),Cracksman (GB),
2024,M,24KEENOVHRA,1,1,2024-11-14,4127,4127,Francesco Clemente (IRE),Francesco Clemente (IRE),,,2019-03-27,5,B,H,,SRP,,,,Dubawi (IRE),Dubawi (IRE),Justlookdontouch (IRE),Justlookdontouch (IRE),,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2019,0.0,,Justlookdontouch (IRE),Dubawi (IRE),
2024,M,24KEENOVHRA,1,1,2024-11-14,4128,4128,Frontline Warrior,Frontline Warrior,,,2021-02-04,3,B,C,,SRP,,,,War Front,War Front,Shamrock Rose,Shamrock Rose,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,"Phillip Hajal, Agent ",,,,42000.0,,,,,T,2021,0.0,,Shamrock Rose,War Front,
2024,M,24KEENOVHRA,1,1,2024-11-14,4129,4129,Frost Mountain,Frost Mountain,,,2020-04-18,4,B    ,G,,RP,,,,Frosted,Frosted,Tizaqueena,Tizaqueena,,,,,,0,,,1901-01-01,Godolphin ,,,,"DARRs Inc/James Bredin, Agent",,,,95000.0,,,,,T,2020,0.0,,Tizaqueena,Frosted,
2024,M,24KEENOVHRA,1,1,2024-11-14,4130,4130,Gallic Charm,Gallic Charm,,,2021-05-01,3,B,C,,SRP,,,,Demarchelier (GB),Demarchelier (GB),Dolly Madison (IRE),Dolly Madison (IRE),,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Tito Moreno,,,,11000.0,,,,,T,2021,0.0,,Dolly Madison (IRE),Demarchelier (GB),
2024,M,24KEENOVHRA,1,1,2024-11-14,4131,4131,Girdwood,Girdwood,,,2022-03-19,2,B    ,C,,SRP,,,,McKinzie,McKinzie,Quick Town,Quick Town,,,,,,0,,,1901-01-01,"Gainesway, Agent for the Estate of John Hendrickson ",,,,"Steven W. Young, Agent",,,,200000.0,,,,,T,2022,0.0,,Quick Town,McKinzie,
2024,M,24KEENOVHRA,1,1,2024-11-14,4132,4132,Girls Weekend,Girls Weekend,,,2021-03-30,3,DB/BR,F,,BRP,,,,World of Trouble,World of Trouble,Island Love Song,Island Love Song,,,,,,0,,,1901-01-01,"Paramount Sales, Agent III ",,,,Ribble Farms/Kevin Drew/Jeffrey A. Neill,,,,160000.0,,,,,T,2021,0.0,,Island Love Song,World of Trouble,
2024,M,24KEENOVHRA,1,1,2024-11-14,4133,4133,Go On Mo,Go On Mo,,,2020-02-20,4,B,C,,SRP,,,,Uncle Mo,Uncle Mo,Brusquer,Brusquer,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Thomas Clark for Rancho Santa Rosa,,,,55000.0,,,,,T,2020,0.0,,Brusquer,Uncle Mo,
2024,M,24KEENOVHRA,1,1,2024-11-14,4134,4134,Gotanothathingcomn,Gotanothathingcomn,,,2022-05-02,2,DB/BR,F,,BRP,,,,Twirling Candy,Twirling Candy,Walloon,Walloon,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Walloon,Twirling Candy,
2024,M,24KEENOVHRA,1,1,2024-11-14,4135,4135,Gourmet,Gourmet,,,2021-01-31,3,DB/BR,F,,BRP,,,,Constitution,Constitution,Amazing Belle,Amazing Belle,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XV ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Amazing Belle,Constitution,
2024,M,24KEENOVHRA,1,1,2024-11-14,4136,4136,Growth Rate,Growth Rate,,,2021-01-24,3,B,F,,BRP,,,,Into Mischief,Into Mischief,Peace Corps,Peace Corps,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,"Highfield Investment Group, Inc",,,,27000.0,,,,,T,2021,0.0,,Peace Corps,Into Mischief,
2024,M,24KEENOVHRA,1,1,2024-11-14,4137,4137,Harlocap,Harlocap,,,2020-04-20,4,DB/BR,C,,SRP,,,,Justify,Justify,Mezinka,Mezinka,,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Mezinka,Justify,
2024,M,24KEENOVHRA,1,1,2024-11-14,4138,4138,Hay Stack,Hay Stack,,,2020-01-20,4,DB/BR,F,,BRP,,,,War Front,War Front,Azaelia (FR),Azaelia (FR),,,,,,0,,,1901-01-01,"Paramount Sales, Agent III ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Azaelia (FR),War Front,
2024,M,24KEENOVHRA,1,1,2024-11-14,4139,4139,Hidden Vase,Hidden Vase,,,2021-03-26,3,DB/BR,F,,BRP,,,,Bucchero,Bucchero,Elusively,Elusively,,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,Kelly's Racing ,,,,17000.0,,,,,T,2021,0.0,,Elusively,Bucchero,
2024,M,24KEENOVHRA,1,1,2024-11-14,4140,4140,Hihellohowareyou,Hihellohowareyou,,,2020-05-25,4,DB/BR,F,,BRP,,,,Awesome Slew,Awesome Slew,Additional Prayer,Additional Prayer,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XIV ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Additional Prayer,Awesome Slew,
2024,M,24KEENOVHRA,1,1,2024-11-14,4141,4141,Hobbs,Hobbs,,,2021-04-03,3,DB/BR,G,,RP,,,,Astern (AUS),Astern (AUS),Gypsy Lass,Gypsy Lass,,,,,,0,,,1901-01-01,Keith Dickey ,,,,Warchol T'Breds LLC & Burke Ranch Stales LLC,,,,42000.0,,,,,T,2021,0.0,,Gypsy Lass,Astern (AUS),
2024,M,24KEENOVHRA,1,1,2024-11-14,4142,4142,Holy Foley,Holy Foley,,,2020-02-06,4,CH,F,,BRP,,,,Point of Entry,Point of Entry,Belissimo,Belissimo,,,,,,0,,,1901-01-01,"Paramount Sales, Agent VI ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Belissimo,Point of Entry,
2024,M,24KEENOVHRA,1,1,2024-11-14,4143,4143,Honky Tonk Highway,Honky Tonk Highway,,,2021-01-27,3,B,G,,RP,,,,City of Light,City of Light,Shared Humor,Shared Humor,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Shared Humor,City of Light,
2024,M,24KEENOVHRA,1,1,2024-11-14,4144,4144,Hopkins,Hopkins,,,2018-03-25,6,B,H,,SP,,,,Quality Road,Quality Road,Hot Spell,Hot Spell,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Hot Spell,Quality Road,
2024,M,24KEENOVHRA,1,1,2024-11-14,4145,4145,Hunt Ball,Hunt Ball,,,2021-02-26,3,B    ,G,,RP,,,,Into Mischief,Into Mischief,Dance Card,Dance Card,,,,,,0,,,1901-01-01,Godolphin ,,,,Narvick /NAJD Stud,,,,80000.0,,,,,T,2021,0.0,,Dance Card,Into Mischief,
2024,M,24KEENOVHRA,1,1,2024-11-14,4146,4146,Hurricane Express (FR),Hurricane Express (FR),,,2021-02-19,3,CH   ,G,,RP,,,,More Than Ready,More Than Ready,Homerique,Homerique,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Anthony Marchese/ Dan Preiss Agent,,,,35000.0,,,,,T,2021,0.0,,Homerique,More Than Ready,
2024,M,24KEENOVHRA,1,1,2024-11-14,4147,4147,Index Fund,Index Fund,,,2020-05-15,4,CH   ,G,,RP,,,,Good Magic,Good Magic,Fantasy Forest,Fantasy Forest,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Narvick /NAJD Stud,,,,250000.0,,,,,T,2020,0.0,,Fantasy Forest,Good Magic,
2024,M,24KEENOVHRA,1,1,2024-11-14,4148,4148,Infinite Diamond,Infinite Diamond,,,2020-02-22,4,CH,F,,BRP,,,,Bee Jersey,Bee Jersey,Ready for Gold,Ready for Gold,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2020,0.0,,Ready for Gold,Bee Jersey,
2024,M,24KEENOVHRA,1,1,2024-11-14,4149,4149,Island Dream Girl,Island Dream Girl,,,2022-03-04,2,B,F,,BRP,,,,Echo Town,Echo Town,Cantaloupe Island,Cantaloupe Island,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Cantaloupe Island,Echo Town,
2024,M,24KEENOVHRA,1,1,2024-11-14,4150,4150,Its Satisfactual,Its Satisfactual,,,2021-03-02,3,B,F,,BRP,,,,Hard Spun,Hard Spun,Yes Its Factual,Yes Its Factual,,,,,,0,,,1901-01-01,"Denali Stud, Agent IV ",,,,Cassandra L. Horner,,,,42000.0,,,,,T,2021,0.0,,Yes Its Factual,Hard Spun,
2024,M,24KEENOVHRA,1,1,2024-11-14,4151,4151,Jhirsch,Jhirsch,,,2021-05-30,3,B,G,,RP,,,,Not This Time,Not This Time,Sabouli,Sabouli,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XI ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sabouli,Not This Time,
2024,M,24KEENOVHRA,1,1,2024-11-14,4152,4152,Juan Valdez,Juan Valdez,,,2020-05-11,4,DB/BR,C,,SRP,,,,Medaglia d'Oro,Medaglia d'Oro,Baffled,Baffled,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Stripes Stable,,,,18000.0,,,,,T,2020,0.0,,Baffled,Medaglia d'Oro,
2024,M,24KEENOVHRA,1,1,2024-11-14,4153,4153,Just Before Dawn,Just Before Dawn,,,2021-02-15,3,CH,C,,SRP,,,,Justify,Justify,Unenchantedevening,Unenchantedevening,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Unenchantedevening,Justify,
2024,M,24KEENOVHRA,1,1,2024-11-14,4154,4154,Kalik,Kalik,,,2020-04-15,4,CH,G,,RP,,,,Collected,Collected,Coronation Street,Coronation Street,,,,,,0,,,1901-01-01,"Mill Ridge Sales, Agent ",,,,Hop Sing Racing LLC,,,,60000.0,,,,,T,2020,0.0,,Coronation Street,Collected,
