SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2023,Y,23KEEJAN,1,1,2023-01-09,251,251,Vaccine of Hope,Vaccine of Hope,,,2019-02-01,6,B,F,,BRP,,,,Pioneerof the Nile,Pioneerof the Nile,Media Mischief,Media Mischief,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Media Mischief,Pioneerof the Nile,
2023,Y,23KEEJAN,1,1,2023-01-09,252,252,Valerie Road,Valerie Road,,,2019-03-04,5,B,M,,B,,,,Quality Road,Quality Road,Theogony,Theogony,,,,,,0,,Runhappy,2022-03-15,"Hill 'n' Dale at Xalapa, Agent ",,,,"MWG, LLC",,,,35000.0,,,,,T,2022,0.0,pregnant,Theogony,Quality Road,
2023,Y,23KEEJAN,1,1,2023-01-09,253,253,Luminary,Luminary,,,2022-02-03,3,CH,F,,Y,,,,Hard Spun,Hard Spun,Verbena,Verbena,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,"R.N.A. (55,000)",,,,55000.0,,,,,T,2022,0.0,,Verbena,Hard Spun,
2023,Y,23KEEJAN,1,1,2023-01-09,254,254,Wonlittledoll,Wonlittledoll,,,2022-04-21,2,B,F,,Y,,,,Kantharos,Kantharos,Vicarious Won,Vicarious Won,,,,,,0,,,1901-01-01,"Vinery Sales, Agent IX ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Vicarious Won,Kantharos,
2023,Y,23KEEJAN,1,1,2023-01-09,255,255,Liam's Song,Liam's Song,,,2022-02-26,2,GR/RO,C,,Y,,,,Liam's Map,Liam's Map,Vied,Vied,,,,,,0,,,1901-01-01,"Castle Park Farm LLC (Noel Murphy), Agent V ",,,,Bella Rosa Stables,,,,70000.0,,,,,T,2022,0.0,,Vied,Liam's Map,
2023,Y,23KEEJAN,1,1,2023-01-09,256,256,Virtually,Virtually,,,2019-05-12,5,CH,F,,BP,,,,Speightster,Speightster,Unostrike,Unostrike,,,,,,0,,,1901-01-01,"St George Sales, Agent I ",,,,"Rushton Thoroughbreds, LLC",,,,3000.0,,,,,T,2022,0.0,,Unostrike,Speightster,
2023,Y,23KEEJAN,1,1,2023-01-09,257,257,Torment,Torment,,,2022-05-26,2,B    ,C,,Y,,,,Practical Joke,Practical Joke,Wahgah,Wahgah,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Grand Hill Farm,,,,30000.0,,,,,T,2022,0.0,,Wahgah,Practical Joke,
2023,Y,23KEEJAN,1,1,2023-01-09,258,258,Wajeeha,Wajeeha,,,2016-03-15,8,DB/BR,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Kaseema,Kaseema,,,,,,0,,Maxfield,2022-05-22,"Taylor Made Sales Agency, Agent X ",,,,Out,,,,0.0,,,,,T,2022,0.0,not pregnant,Kaseema,Medaglia d'Oro,
2023,Y,23KEEJAN,1,1,2023-01-09,259,259,Waltzingintherain,Waltzingintherain,,,2015-04-11,9,DB/BR,M,,B,,,,Tizway,Tizway,Waltzing With Deb,Waltzing With Deb,,,,,,0,,Silver State,2022-03-16,Farfellow Farms Ltd. ,,,,"R.N.A. (37,000)",,,,37000.0,,,,,T,2022,0.0,pregnant,Waltzing With Deb,Tizway,
2023,Y,23KEEJAN,1,1,2023-01-09,260,260,Warm Breeze,Warm Breeze,,,2010-04-23,14,B,M,,B,,,,Street Sense,Street Sense,Cry Me a River,Cry Me a River,,,,,,0,,Volatile,2022-06-05,"Betz Thoroughbreds, Inc., Agent ",,,,Avocet Bloodstock,,,,3000.0,,,,,T,2022,0.0,not pregnant,Cry Me a River,Street Sense,
2023,Y,23KEEJAN,1,1,2023-01-09,261,261,Wave of Glory,Wave of Glory,,,2013-02-11,12,GR/RO,M,,B,,,,Midshipman,Midshipman,Il Vino Bianco,Il Vino Bianco,,,,,,0,,Disco Partner,2022-05-30,"Denali Stud, Agent for the Complete Dispersal for Patricia Generazio",,,,John Cummins,,,,40000.0,,,,,T,2022,0.0,pregnant,Il Vino Bianco,Midshipman,
2023,Y,23KEEJAN,1,1,2023-01-09,262,262,Daytona Gold,Daytona Gold,,,2022-05-01,2,B    ,C,,Y,,,,Goldencents,Goldencents,Wave of Glory,Wave of Glory,,,,,,0,,,1901-01-01,"Denali Stud, Agent for the Complete Dispersal for Patricia Generazio",,,,Tahlula Stables,,,,85000.0,,,,,T,2022,0.0,,Wave of Glory,Goldencents,
2023,Y,23KEEJAN,1,1,2023-01-09,263,263,Well Remembered,Well Remembered,,,2019-04-30,5,B,F,,BRP,,,,Nyquist,Nyquist,Unforgotten,Unforgotten,,,,,,0,,,1901-01-01,"Gainesway, Agent XI ",,,,Pretty Things Racing,,,,115000.0,,,,,T,2022,0.0,,Unforgotten,Nyquist,
2023,Y,23KEEJAN,1,1,2023-01-09,264,264,Ican,Ican,,,2022-04-14,2,CH,C,,Y,,,,Preservationist,Preservationist,We Love Lucy,We Love Lucy,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent I ",,,,Jose Garcia-Blanco,,,,12000.0,,,,,T,2022,0.0,,We Love Lucy,Preservationist,
2023,Y,23KEEJAN,1,1,2023-01-09,265,265,Hope Restored,Hope Restored,,,2022-04-17,2,CH,F,,Y,,,,Army Mule,Army Mule,Whiff,Whiff,,,,,,0,,,1901-01-01,"St George Sales, Agent XVII ",,,,Good Amego Bloodstock,,,,42000.0,,,,,T,2022,0.0,,Whiff,Army Mule,
2023,Y,23KEEJAN,1,1,2023-01-09,266,266,Whispering Softly,Whispering Softly,,,2013-03-09,11,DB/BR,M,,B,,,,Arch,Arch,Weekend Fling,Weekend Fling,,,,,,0,,Kantharos,2022-04-28,"Hill 'n' Dale at Xalapa, Agent ",,,,Rachid Brothers,,,,17000.0,,,,,T,2022,0.0,pregnant,Weekend Fling,Arch,
2023,Y,23KEEJAN,1,1,2023-01-09,267,267,White Sangria,White Sangria,,,2009-02-11,16,CH,M,,B,,,,Giant's Causeway,Giant's Causeway,Comacina,Comacina,,,,,,0,,Upstart,2022-05-05,"Summerfield (Francis and Barbara Vanlangendonck), Agent LXIX ",,,,Three Times A Charm,,,,15000.0,,,,,T,2022,0.0,pregnant,Comacina,Giant's Causeway,
2023,Y,23KEEJAN,1,1,2023-01-09,268,268,White Tights,White Tights,,,2014-04-06,10,CH,M,,B,,,,Speightstown,Speightstown,Boldy,Boldy,,,,,,0,,Take Charge Indy,2022-03-31,"Taylor Made Sales Agency, Agent XXXVIII ",,,,Pin Oak Stud,,,,35000.0,,,,,T,2022,0.0,pregnant,Boldy,Speightstown,
2023,Y,23KEEJAN,1,1,2023-01-09,269,269,Wildaboutshopping,Wildaboutshopping,,,2012-05-24,12,CH,M,,B,,,,Wildcat Heir,Wildcat Heir,Shopping,Shopping,,,,,,0,,Game Winner,2022-05-05,"Vinery Sales, Agent XXXV ",,,,Tom McCrocklin,,,,45000.0,,,,,T,2022,0.0,pregnant,Shopping,Wildcat Heir,
2023,Y,23KEEJAN,1,1,2023-01-09,270,270,Charge the Gun,Charge the Gun,,,2022-02-17,3,DB/BR,C,,Y,,,,Gun Runner,Gun Runner,Willa,Willa,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXVIII ",,,,"Sycamore Hall Thoroughbreds / David Wade, Agent",,,,400000.0,,,,,T,2022,0.0,,Willa,Gun Runner,
2023,Y,23KEEJAN,1,1,2023-01-09,271,271,Decree and Declare,Decree and Declare,,,2022-03-01,2,B,F,,Y,,,,Honest Mischief,Honest Mischief,Winsanity,Winsanity,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent II ",,,,Juddmonte,,,,65000.0,,,,,T,2022,0.0,,Winsanity,Honest Mischief,
2023,Y,23KEEJAN,1,1,2023-01-09,272,272,World Tour,World Tour,,,2018-04-10,6,B,M,,B,,,,Tourist,Tourist,My Life,My Life,,,,,,0,,Upstart,2022-03-23,"Woodford Thoroughbreds, Agent XIII ",,,,Matt Davis,,,,80000.0,,,,,T,2022,0.0,pregnant,My Life,Tourist,
2023,Y,23KEEJAN,1,1,2023-01-09,273,273,Wrapper Rule,Wrapper Rule,,,2018-04-11,6,B,M,,B,,,,Candy Ride (ARG),Candy Ride (ARG),Indian Safari,Indian Safari,,,,,,0,,Tacitus,2022-05-09,"Highgate Sales, Agent VI ",,,,Grumpa Bloodstock,,,,40000.0,,,,,T,2022,0.0,pregnant,Indian Safari,Candy Ride (ARG),
2023,Y,23KEEJAN,1,1,2023-01-09,274,274,Yes It's Jackie,Yes It's Jackie,,,2008-02-28,16,B,M,,B,,,,Yes It's True,Yes It's True,Vargas Girl,Vargas Girl,,,,,,0,,City of Light,2022-02-25,"Woodford Thoroughbreds, Agent I ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Vargas Girl,Yes It's True,
2023,Y,23KEEJAN,1,1,2023-01-09,275,275,Ziva,Ziva,,,2020-04-14,4,GR/RO,F,,BRP,,,,Cupid,Cupid,Remarkable Remy,Remarkable Remy,,,,,,0,,,1901-01-01,"Betz Thoroughbreds, Inc., Agent ",,,,"R.N.A. (10,000)",,,,10000.0,,,,,T,2022,0.0,,Remarkable Remy,Cupid,
2023,Y,23KEEJAN,1,1,2023-01-09,276,276,Aberration,Aberration,,,2019-03-23,5,B,F,,BP,,,,Can the Man,Can the Man,Dreaming of Donato,Dreaming of Donato,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XIX ",,,,"R.N.A. (9,000)",,,,9000.0,,,,,T,2022,0.0,,Dreaming of Donato,Can the Man,
2023,Y,23KEEJAN,1,1,2023-01-09,277,277,Acting Class,Acting Class,,,2009-01-27,16,B,M,,B,,,,Distorted Humor,Distorted Humor,Classicism,Classicism,,,,,,0,,Medaglia d'Oro,2022-06-03,"Bluewater Sales LLC, Agent II ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Classicism,Distorted Humor,
2023,Y,23KEEJAN,1,1,2023-01-09,278,278,Adorable,Adorable,,,2014-03-13,10,B,M,,B,,,,Smart Strike,Smart Strike,Cautionary Tale,Cautionary Tale,,,,,,0,,Violence,2022-02-21,"Hill 'n' Dale at Xalapa, Agent ",,,,"Bonita Farm, Agent",,,,50000.0,,,,,T,2022,0.0,pregnant,Cautionary Tale,Smart Strike,
2023,Y,23KEEJAN,1,1,2023-01-09,279,279,Affianced,Affianced,,,2017-03-18,7,DB/BR,M,,B,,,,More Than Ready,More Than Ready,All Star Heart,All Star Heart,,,,,,0,,Authentic,2022-04-30,"Small Batch Sales, Agent I ",,,,Jason Hall,,,,75000.0,,,,,T,2022,0.0,pregnant,All Star Heart,More Than Ready,
2023,Y,23KEEJAN,1,1,2023-01-09,280,280,Iverson,Iverson,,,2022-04-03,2,DB/BR,C,,Y,,,,First Samurai,First Samurai,Affianced,Affianced,,,,,,0,,,1901-01-01,"Small Batch Sales, Agent I ",,,,Jason Hall,,,,3000.0,,,,,T,2022,0.0,,Affianced,First Samurai,
2023,Y,23KEEJAN,1,1,2023-01-09,281,281,Bottomless Mimosa,Bottomless Mimosa,,,2022-02-10,3,B,F,,Y,,,,Maclean's Music,Maclean's Music,Affirmation,Affirmation,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XI ",,,,First Finds,,,,165000.0,,,,,T,2022,0.0,,Affirmation,Maclean's Music,
2023,Y,23KEEJAN,1,1,2023-01-09,282,282,Affirmation,Affirmation,,,2017-04-16,7,DB/BR,M,,B,,,,Astrology,Astrology,Goldfield,Goldfield,,,,,,0,,Maclean's Music,2022-03-03,"Taylor Made Sales Agency, Agent XI ",,,,Out,,,,0.0,,,,,T,2022,0.0,not pregnant,Goldfield,Astrology,
2023,Y,23KEEJAN,1,1,2023-01-09,283,283,Alexsis,Alexsis,,,2022-02-04,3,B    ,F,,Y,,,,Laoban,Laoban,Afleet Alexsis,Afleet Alexsis,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XXV ",,,,Dawn Martin,,,,1500.0,,,,,T,2022,0.0,,Afleet Alexsis,Laoban,
2023,Y,23KEEJAN,1,1,2023-01-09,284,284,Afsaneh,Afsaneh,,,2015-02-09,10,DB/BR,M,,B,,,,Scat Daddy,Scat Daddy,Obsequious,Obsequious,,,,,,0,,Code of Honor,2022-05-27,"Greenfield Farms, Agent III ",,,,"R.N.A. (17,000)",,,,17000.0,,,,,T,2022,0.0,pregnant,Obsequious,Scat Daddy,
2023,Y,23KEEJAN,1,1,2023-01-09,285,285,Aireofdistinction,Aireofdistinction,,,2010-04-05,14,DB/BR,M,,B,,,,Songandaprayer,Songandaprayer,Clear Distinction,Clear Distinction,,,,,,0,,Kitten's Joy,2022-04-18,"Vinery Sales, Agent XXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Clear Distinction,Songandaprayer,
2023,Y,23KEEJAN,1,1,2023-01-09,286,286,Boston's Phinest,Boston's Phinest,,,2022-04-04,2,B,F,,Y,,,,Honest Mischief,Honest Mischief,All in Time,All in Time,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent II ",,,,Main Street Bloodstock,,,,20000.0,,,,,T,2022,0.0,,All in Time,Honest Mischief,
2023,Y,23KEEJAN,1,1,2023-01-09,287,287,All Mine Tonight,All Mine Tonight,,,2009-02-22,15,B,M,,B,,,,Holy Bull,Holy Bull,Minetonightsfirst,Minetonightsfirst,,,,,,0,,Global Campaign,2022-06-09,"Denali Stud, Agent XXI ",,,,EGL Two LLC,,,,16000.0,,,,,T,2022,0.0,pregnant,Minetonightsfirst,Holy Bull,
2023,Y,23KEEJAN,1,1,2023-01-09,288,288,Almoheet,Almoheet,,,2022-02-04,3,B    ,C,,Y,,,,Big Brown,Big Brown,All Mine Tonight,All Mine Tonight,,,,,,0,,,1901-01-01,"Denali Stud, Agent XXI ",,,,YMT Farm,,,,20000.0,,,,,T,2022,0.0,,All Mine Tonight,Big Brown,
2023,Y,23KEEJAN,1,1,2023-01-09,289,289,Allworthy,Allworthy,,,2018-04-15,6,CH,M,,BRP,,,,Tonalist,Tonalist,Traffic Blimp,Traffic Blimp,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Oakridge Farm,,,,260000.0,,,,,T,2022,0.0,,Traffic Blimp,Tonalist,
2023,Y,23KEEJAN,1,1,2023-01-09,290,290,No Horse,No Horse,,,2022-03-19,2,CH   ,C,,Y,,,,Echo Town,Echo Town,Al Maha,Al Maha,,,,,,0,,,1901-01-01,"Wynnstay Sales, Agent ",,,,"R.N.A. (45,000)",,,,45000.0,,,,,T,2022,0.0,,Al Maha,Echo Town,
2023,Y,23KEEJAN,1,1,2023-01-09,291,291,Amabilis (GB),Amabilis (GB),,,2014-04-06,10,B,M,,B,,,,Champs Elysees (GB),Champs Elysees (GB),Pure Joy (GB),Pure Joy (GB),,,,,,0,,Raging Bull (FR),2022-05-20,"Bluegrass Thoroughbred Services Inc., Agent IV ",,,,"R.N.A. (20,000)",,,,20000.0,,,,,T,2022,0.0,pregnant,Pure Joy (GB),Champs Elysees (GB),
2023,Y,23KEEJAN,1,1,2023-01-09,292,292,Amaluna,Amaluna,,,2011-03-11,13,DB/BR,M,,B,,,,Congrats,Congrats,Luckey Greeley,Luckey Greeley,,,,,,0,,Jimmy Creed,2022-05-17,"Buckland Sales (Zach Madden), Agent XIII ",,,,"R.N.A. (9,000)",,,,9000.0,,,,,T,2022,0.0,pregnant,Luckey Greeley,Congrats,
2023,Y,23KEEJAN,1,1,2023-01-09,293,293,Voodoo Princess,Voodoo Princess,,,2022-04-22,2,CH,F,,Y,,,,Klimt,Klimt,Amaluna,Amaluna,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Amaluna,Klimt,
2023,Y,23KEEJAN,1,1,2023-01-09,294,294,No Horse,No Horse,,,2022-04-07,2,B    ,C,,Y,,,,Volatile,Volatile,American Princess,American Princess,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXII ",,,,Clarmont Bloodstock Club,,,,35000.0,,,,,T,2022,0.0,,American Princess,Volatile,
2023,Y,23KEEJAN,1,1,2023-01-09,295,295,She's So Croatian,She's So Croatian,,,2022-02-06,3,CH,F,,Y,,,,Maximum Security,Maximum Security,Annagram,Annagram,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XXXIX ",,,,"R.N.A. (42,000)",,,,42000.0,,,,,T,2022,0.0,,Annagram,Maximum Security,
2023,Y,23KEEJAN,1,1,2023-01-09,296,296,Annia Cornificia F,Annia Cornificia F,,,2020-02-21,4,DB/BR,F,,BP,,,,Astern (AUS),Astern (AUS),Espial,Espial,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XXI ",,,,R.N.A. (0),,,,0.0,,,,,T,2022,0.0,,Espial,Astern (AUS),
2023,Y,23KEEJAN,1,1,2023-01-09,297,297,Ann of the Dance,Ann of the Dance,,,2009-05-13,15,B,M,,B,,,,English Channel,English Channel,Dans La Ville (CHI),Dans La Ville (CHI),,,,,,0,,Mendelssohn,2022-05-31,"Betz Thoroughbreds, Inc., Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Dans La Ville (CHI),English Channel,
2023,Y,23KEEJAN,1,1,2023-01-09,298,298,Azerianna,Azerianna,,,2022-05-17,2,CH,F,,Y,,,,Improbable,Improbable,Arienza,Arienza,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXXIX ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Arienza,Improbable,
2023,Y,23KEEJAN,1,1,2023-01-09,299,299,Ascent,Ascent,,,2012-05-03,12,DB/BR,M,,B,,,,More Than Ready,More Than Ready,Angel Gift,Angel Gift,,,,,,0,,Honest Mischief,2022-03-22,"Bluewater Sales LLC, Agent II ",,,,"R.N.A. (22,000)",,,,22000.0,,,,,T,2022,0.0,pregnant,Angel Gift,More Than Ready,
2023,Y,23KEEJAN,1,1,2023-01-09,300,300,Nydini,Nydini,,,2022-02-26,2,DB/BR,C,,Y,,,,Nyquist,Nyquist,Aspen Hilltop,Aspen Hilltop,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XXV ",,,,Gruesome Twosome Stable,,,,95000.0,,,,,T,2022,0.0,,Aspen Hilltop,Nyquist,
2023,Y,23KEEJAN,1,1,2023-01-09,301,301,Atlantic Coast,Atlantic Coast,,,2018-04-16,6,B,M,,B,,,,Uncle Mo,Uncle Mo,Assateague,Assateague,,,,,,0,,Hard Spun,2022-03-13,"Gainesway, Agent V ",,,,DC Goff,,,,180000.0,,,,,T,2022,0.0,pregnant,Assateague,Uncle Mo,
2023,Y,23KEEJAN,1,1,2023-01-09,302,302,She's Pretty,She's Pretty,,,2022-04-15,2,GR/RO,F,,Y,,,,Liam's Map,Liam's Map,August Snow,August Snow,,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,CF Farms,,,,16000.0,,,,,T,2022,0.0,,August Snow,Liam's Map,
2023,Y,23KEEJAN,1,1,2023-01-09,303,303,Ausus,Ausus,,,2009-03-22,15,CH,M,,B,,,,Invasor (ARG),Invasor (ARG),El Raabi,El Raabi,,,,,,0,,Maclean's Music,2022-05-22,"Hill 'n' Dale at Xalapa, Agent ",,,,Shenanigan,,,,13000.0,,,,,T,2022,0.0,pregnant,El Raabi,Invasor (ARG),
2023,Y,23KEEJAN,1,1,2023-01-09,304,304,No Horse,No Horse,,,2022-02-16,3,CH,C,,Y,,,,Improbable,Improbable,Back At the Ranch,Back At the Ranch,,,,,,0,,,1901-01-01,"Small Batch Sales, Agent I ",,,,JG Racing,,,,75000.0,,,,,T,2022,0.0,,Back At the Ranch,Improbable,
2023,Y,23KEEJAN,1,1,2023-01-09,305,305,Cougar Cocktail,Cougar Cocktail,,,2022-05-26,2,CH,F,,Y,,,,Munnings,Munnings,Back Flip,Back Flip,,,,,,0,,,1901-01-01,"Small Batch Sales, Agent XI ",,,,Castleton Way,,,,170000.0,,,,,T,2022,0.0,,Back Flip,Munnings,
2023,Y,23KEEJAN,1,1,2023-01-09,306,306,Banga Ridge,Banga Ridge,,,2005-03-08,19,CH,M,,B,,,,Snow Ridge,Snow Ridge,Time for a Crown,Time for a Crown,,,,,,0,,Charlatan,2022-05-09,"Hill 'n' Dale at Xalapa, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Time for a Crown,Snow Ridge,
2023,Y,23KEEJAN,1,1,2023-01-09,307,307,Barkin,Barkin,,,2017-04-26,7,CH,M,,BRP,,,,Animal Kingdom,Animal Kingdom,St. Malo's Gate,St. Malo's Gate,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,"R.N.A. (35,000)",,,,35000.0,,,,,T,2022,0.0,,St. Malo's Gate,Animal Kingdom,
2023,Y,23KEEJAN,1,1,2023-01-09,308,308,Bernabreezy,Bernabreezy,,,2019-04-29,5,DB/BR,F,,BRP,,,,Bernardini,Bernardini,Super Allison,Super Allison,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,"R.N.A. (150,000)",,,,150000.0,,,,,T,2022,0.0,,Super Allison,Bernardini,
2023,Y,23KEEJAN,1,1,2023-01-09,309,309,Beychevelle,Beychevelle,,,2013-04-20,11,B,M,,B,,,,War Front,War Front,La Conseillante,La Conseillante,,,,,,0,,Good Magic,2022-02-26,"Hill 'n' Dale at Xalapa, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,La Conseillante,War Front,
2023,Y,23KEEJAN,1,1,2023-01-09,310,310,Biddy Duke,Biddy Duke,,,2017-04-18,7,DB/BR,M,,B,,,,Bayern,Bayern,Ghostslayer,Ghostslayer,,,,,,0,,City of Light,2022-05-23,"Castle Park Farm LLC (Noel Murphy), Agent III ",,,,Shadai Corporation,,,,180000.0,,,,,T,2022,0.0,pregnant,Ghostslayer,Bayern,
2023,Y,23KEEJAN,1,1,2023-01-09,311,311,Reiwa Epoch,Reiwa Epoch,,,2022-02-24,2,B,F,,Y,,,,Mendelssohn,Mendelssohn,Birdie Gold,Birdie Gold,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XXXII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Birdie Gold,Mendelssohn,
2023,Y,23KEEJAN,1,1,2023-01-09,312,312,Bird Traffic,Bird Traffic,,,2016-04-26,8,GR/RO,M,,BP,,,,Cross Traffic,Cross Traffic,Bird Legacy,Bird Legacy,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XXII ",,,,Robert S. West Jr.,,,,15000.0,,,,,T,2022,0.0,,Bird Legacy,Cross Traffic,
2023,Y,23KEEJAN,1,1,2023-01-09,313,313,Bittersweet Ride,Bittersweet Ride,,,2013-03-09,11,DB/BR,M,,B,,,,Candy Ride (ARG),Candy Ride (ARG),Tell Seattle,Tell Seattle,,,,,,0,,Army Mule,2022-05-05,"Hill 'n' Dale at Xalapa, Agent ",,,,Sulaiman Yahya,,,,25000.0,,,,,T,2022,0.0,pregnant,Tell Seattle,Candy Ride (ARG),
2023,Y,23KEEJAN,1,1,2023-01-09,314,314,Itza Kitty,Itza Kitty,,,2022-05-07,2,CH,F,,Y,,,,Tom's d'Etat,Tom's d'Etat,Bitty Kitty,Bitty Kitty,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Violet Stables,,,,70000.0,,,,,T,2022,0.0,,Bitty Kitty,Tom's d'Etat,
2023,Y,23KEEJAN,1,1,2023-01-09,315,315,Blamethechampagne,Blamethechampagne,,,2019-03-20,5,B,F,,BRP,,,,Candy Ride (ARG),Candy Ride (ARG),Quippery,Quippery,,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,Dubh Bloodstock,,,,310000.0,,,,,T,2022,0.0,,Quippery,Candy Ride (ARG),
2023,Y,23KEEJAN,1,1,2023-01-09,316,316,Square Baby,Square Baby,,,2022-01-28,3,B,F,,Y,,,,Street Sense,Street Sense,Blind Pool,Blind Pool,,,,,,0,,,1901-01-01,"Gainesway, Agent V ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Blind Pool,Street Sense,
2023,Y,23KEEJAN,1,1,2023-01-09,317,317,Blingismything,Blingismything,,,2010-03-16,14,B,M,,B,,,,Arch,Arch,Dancing General,Dancing General,,,,,,0,,City of Light,2022-06-04,"Woodford Thoroughbreds, Agent I ",,,,"MWG, LLC",,,,80000.0,,,,,T,2022,0.0,pregnant,Dancing General,Arch,
2023,Y,23KEEJAN,1,1,2023-01-09,318,318,Blue Violet,Blue Violet,,,2010-05-13,14,CH,M,,B,,,,Curlin,Curlin,Gasia,Gasia,,,,,,0,,Bolt d'Oro,2022-03-13,"Denali Stud, Agent XXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Gasia,Curlin,
2023,Y,23KEEJAN,1,1,2023-01-09,319,319,Boat's Ghost,Boat's Ghost,,,2004-04-25,20,GR/RO,M,,B,,,,Silver Ghost,Silver Ghost,Rocktheboat,Rocktheboat,,,,,,0,,Raging Bull (FR),2022-05-10,"Hartwell Farm, Agent II ",,,,Nursery Place,,,,17000.0,,,,,T,2022,0.0,pregnant,Rocktheboat,Silver Ghost,
2023,Y,23KEEJAN,1,1,2023-01-09,320,320,Bola de Cristal (IRE),Bola de Cristal (IRE),,,2008-03-06,16,B,M,,B,,,,Galileo (IRE),Galileo (IRE),Crystal Melody (GB),Crystal Melody (GB),,,,,,0,,Classic Empire,2022-06-03,"Hill 'n' Dale at Xalapa, Agent ",,,,Lejes King and Shirley Camilleri,,,,5000.0,,,,,T,2022,0.0,pregnant,Crystal Melody (GB),Galileo (IRE),
2023,Y,23KEEJAN,1,1,2023-01-09,321,321,Boogie Baby,Boogie Baby,,,2018-03-11,6,CH,M,,BRP,,,,Speightstown,Speightstown,Upperline,Upperline,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent II ",,,,Fiddler's Green Farm,,,,20000.0,,,,,T,2022,0.0,,Upperline,Speightstown,
2023,Y,23KEEJAN,1,1,2023-01-09,322,322,Bouffant,Bouffant,,,2015-05-08,9,B,M,,B,,,,Uncle Mo,Uncle Mo,Robbie's Gal,Robbie's Gal,,,,,,0,,Tacitus,2022-04-15,"Taylor Made Sales Agency, Agent XVIII ",,,,Springhouse Farm,,,,100000.0,,,,,T,2022,0.0,pregnant,Robbie's Gal,Uncle Mo,
2023,Y,23KEEJAN,1,1,2023-01-09,323,323,Brilliant Missy,Brilliant Missy,,,2014-04-15,10,B,M,,B,,,,Smart Strike,Smart Strike,Miss Prado,Miss Prado,,,,,,0,,Goldencents,2022-05-13,"Bedouin Bloodstock, Agent V ",,,,Paul Pruett,,,,10000.0,,,,,T,2022,0.0,pregnant,Miss Prado,Smart Strike,
2023,Y,23KEEJAN,1,1,2023-01-09,324,324,Concrete Cruiser,Concrete Cruiser,,,2022-04-21,2,B    ,C,,Y,,,,Catalina Cruiser,Catalina Cruiser,Brilliant Missy,Brilliant Missy,,,,,,0,,,1901-01-01,"Bedouin Bloodstock, Agent V ",,,,Bella Rosa Stables,,,,25000.0,,,,,T,2022,0.0,,Brilliant Missy,Catalina Cruiser,
