SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2022,Y,22KEESEPT,1,1,2022-09-12,1,1,Concord Bridge,Concord Bridge,,,1900-01-01,125,B,C,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Pauline Revere,Pauline Revere,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Talla Racing & West Point Thoroughbreds,,,,850000.0,,,,,T,2021,0.0,,Pauline Revere,Medaglia d'Oro,
2022,Y,22KEESEPT,1,1,2022-09-12,2,2,Uncoachable,Uncoachable,,,1900-01-01,125,B,C,,Y,,,,Into Mischief,Into Mischief,Peggy Jane,Peggy Jane,,,,,,0,,,1901-01-01,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised",,,,Out,,,,0.0,,,,,T,2021,0.0,,Peggy Jane,Into Mischief,
2022,Y,22KEESEPT,1,1,2022-09-12,3,3,Reserve Fund,Reserve Fund,,,1900-01-01,125,CH,F,,Y,,,,Tapit,Tapit,Pension,Pension,,,,,,0,,,1901-01-01,"Gainesway, Agent X ",,,,"Steven W. Young, Agent",,,,650000.0,,,,,T,2021,0.0,,Pension,Tapit,
2022,Y,22KEESEPT,1,1,2022-09-12,4,4,Paparazzo,Paparazzo,,,1900-01-01,125,B,C,,Y,,,,American Pharoah,American Pharoah,Photographer,Photographer,,,,,,0,,,1901-01-01,Dixiana Farms LLC ,,,,"Quarter Pole Enterprises, LLC",,,,200000.0,,,,,T,2021,0.0,,Photographer,American Pharoah,
2022,Y,22KEESEPT,1,1,2022-09-12,5,5,Blood Brother,Blood Brother,,,1900-01-01,125,B,C,,Y,,,,Quality Road,Quality Road,Pine Needles,Pine Needles,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXI ",,,,Calumet Farm,,,,100000.0,,,,,T,2021,0.0,,Pine Needles,Quality Road,
2022,Y,22KEESEPT,1,1,2022-09-12,6,6,Genetics,Genetics,,,1900-01-01,125,CH,F,,Y,,,,Tapit,Tapit,Points of Grace,Points of Grace,,,,,,0,,,1901-01-01,"Gainesway, Agent IX ",,,,Glassman Racing LLC,,,,525000.0,,,,,T,2021,0.0,,Points of Grace,Tapit,
2022,Y,22KEESEPT,1,1,2022-09-12,7,7,Prospero (IRE),Prospero (IRE),,,1900-01-01,125,CH,C,,Y,,,,No Nay Never,No Nay Never,Posset (GB),Posset (GB),,,,,,0,,,1901-01-01,"Glennwood Farm Inc., Agent ",,,,"R.N.A. (240,000)",,,,240000.0,,,,,T,2021,0.0,,Posset (GB),No Nay Never,
2022,Y,22KEESEPT,1,1,2022-09-12,8,8,Quality Dance,Quality Dance,,,1900-01-01,125,B,F,,Y,,,,Quality Road,Quality Road,Princesa Silvia,Princesa Silvia,,,,,,0,,,1901-01-01,"Gainesway, Agent XLVIII ",,,,"Claiborne Farm, Agent",,,,1200000.0,,,,,T,2021,0.0,,Princesa Silvia,Quality Road,
2022,Y,22KEESEPT,1,1,2022-09-12,9,9,Wine On Tap,Wine On Tap,,,1900-01-01,125,GR/RO,F,,Y,,,,Tapit,Tapit,Princess La Quinta,Princess La Quinta,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for Aaron & Marie Jones LLC ",,,,Alistair Roden Bloodstock,,,,600000.0,,,,,T,2021,0.0,,Princess La Quinta,Tapit,
2022,Y,22KEESEPT,1,1,2022-09-12,10,10,Market Street,Market Street,,,1900-01-01,125,B,C,,Y,,,,Street Sense,Street Sense,Quality Way,Quality Way,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent VI ",,,,Les Wagner,,,,275000.0,,,,,T,2021,0.0,,Quality Way,Street Sense,
2022,Y,22KEESEPT,1,1,2022-09-12,11,11,Dr. Park,Dr. Park,,,1900-01-01,125,DB/BR,C,,Y,,,,Uncle Mo,Uncle Mo,Queen Caroline,Queen Caroline,,,,,,0,,,1901-01-01,"Bluegrass Thoroughbred Services Inc., Agent for South Gate Farm, LLC",,,,Mayberry Farm,,,,850000.0,,,,,T,2021,0.0,,Queen Caroline,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,12,12,Refuel,Refuel,,,1900-01-01,125,CH,C,,Y,,,,Hard Spun,Hard Spun,Quick Flip,Quick Flip,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for Spendthrift Farm LLC ",,,,Repole Stable & St. Elias Stables,,,,550000.0,,,,,T,2021,0.0,,Quick Flip,Hard Spun,
2022,Y,22KEESEPT,1,1,2022-09-12,13,13,Old Frankfort,Old Frankfort,,,1900-01-01,125,DB/BR,F,,Y,,,,Curlin,Curlin,Quiet Flirt,Quiet Flirt,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent CLVIII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Quiet Flirt,Curlin,
2022,Y,22KEESEPT,1,1,2022-09-12,14,14,First Bid,First Bid,,,1900-01-01,125,GR/RO,C,,Y,,,,More Than Ready,More Than Ready,Realistic,Realistic,,,,,,0,,,1901-01-01,"Burleson Farms, Agent ",,,,"Willis Horton Racing, LLC",,,,150000.0,,,,,T,2021,0.0,,Realistic,More Than Ready,
2022,Y,22KEESEPT,1,1,2022-09-12,15,15,Roikop,Roikop,,,1900-01-01,125,GR/RO,F,,Y,,,,Ghostzapper,Ghostzapper,Red Ruby,Red Ruby,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent for Sandra Sexton and Silver Fern Farm, LLC",,,,Eclipse Thoroughbred Partners & Gary Barber,,,,320000.0,,,,,T,2021,0.0,,Red Ruby,Ghostzapper,
2022,Y,22KEESEPT,1,1,2022-09-12,16,16,Hips Don't Lie,Hips Don't Lie,,,1900-01-01,125,B,F,,Y,,,,Bernardini,Bernardini,Redwood Dancer,Redwood Dancer,,,,,,0,,,1901-01-01,Mt. Brilliant Farm ,,,,Out,,,,0.0,,,,,T,2021,0.0,,Redwood Dancer,Bernardini,
2022,Y,22KEESEPT,1,1,2022-09-12,17,17,Radiant Queen,Radiant Queen,,,1900-01-01,125,CH,F,,Y,,,,Gun Runner,Gun Runner,Renee's Queen,Renee's Queen,,,,,,0,,,1901-01-01,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"Kerri Radcliffe, Agent for AMO Racing ",,,,475000.0,,,,,T,2021,0.0,,Renee's Queen,Gun Runner,
2022,Y,22KEESEPT,1,1,2022-09-12,18,18,Greer My Dear,Greer My Dear,,,1900-01-01,125,B,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Rich Mommy,Rich Mommy,,,,,,0,,,1901-01-01,"Mulholland Springs, Agent for Spendthrift Farm LLC ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Rich Mommy,Medaglia d'Oro,
2022,Y,22KEESEPT,1,1,2022-09-12,19,19,Shingle,Shingle,,,1900-01-01,125,CH,C,,Y,,,,Omaha Beach,Omaha Beach,Riley's Choice,Riley's Choice,,,,,,0,,,1901-01-01,"Upson Downs Farm, Agent IV ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Riley's Choice,Omaha Beach,
2022,Y,22KEESEPT,1,1,2022-09-12,20,20,By the Sword,By the Sword,,,1900-01-01,125,CH,C,,Y,,,,Curlin,Curlin,Rock Jasmine,Rock Jasmine,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Rock Jasmine,Curlin,
2022,Y,22KEESEPT,1,1,2022-09-12,21,21,Candy Aisle,Candy Aisle,,,1900-01-01,125,B,F,,Y,,,,Gun Runner,Gun Runner,Rosalie Road,Rosalie Road,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent V ",,,,"R.N.A. (350,000)",,,,350000.0,,,,,T,2021,0.0,,Rosalie Road,Gun Runner,
2022,Y,22KEESEPT,1,1,2022-09-12,22,22,Toy Collector,Toy Collector,,,1900-01-01,125,B,F,,Y,,,,Frankel (GB),Frankel (GB),Rubina (IRE),Rubina (IRE),,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Bach Stables LLC,,,,550000.0,,,,,T,2021,0.0,,Rubina (IRE),Frankel (GB),
2022,Y,22KEESEPT,1,1,2022-09-12,23,23,Woven Red,Woven Red,,,1900-01-01,125,GR/RO,F,,Y,,,,Tapit,Tapit,Ruby Lips,Ruby Lips,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent CXXXIII ",,,,Juddmonte,,,,775000.0,,,,,T,2021,0.0,,Ruby Lips,Tapit,
2022,Y,22KEESEPT,1,1,2022-09-12,24,24,Poppy's Joy,Poppy's Joy,,,1900-01-01,125,CH,F,,Y,,,,Kitten's Joy,Kitten's Joy,Sacred Feather,Sacred Feather,,,,,,0,,,1901-01-01,Dixiana Farms LLC ,,,,"Little Red Feather / John Dowd, Agent",,,,260000.0,,,,,T,2021,0.0,,Sacred Feather,Kitten's Joy,
2022,Y,22KEESEPT,1,1,2022-09-12,25,25,Washashore,Washashore,,,1900-01-01,125,B,F,,Y,,,,Medaglia d'Oro,Medaglia d'Oro,Sacristy,Sacristy,,,,,,0,,,1901-01-01,"Denali Stud, Agent XLII ",,,,"Mike Ryan, Agent",,,,825000.0,,,,,T,2021,0.0,,Sacristy,Medaglia d'Oro,
2022,Y,22KEESEPT,1,1,2022-09-12,26,26,Volume,Volume,,,1900-01-01,125,DB/BR,F,,Y,,,,Audible,Audible,Safwah,Safwah,,,,,,0,,,1901-01-01,"Eaton Sales, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Safwah,Audible,
2022,Y,22KEESEPT,1,1,2022-09-12,27,27,Bisate,Bisate,,,1900-01-01,125,B,C,,Y,,,,City of Light,City of Light,Sam's Sister,Sam's Sister,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Browns Stable,,,,325000.0,,,,,T,2021,0.0,,Sam's Sister,City of Light,
2022,Y,22KEESEPT,1,1,2022-09-12,28,28,Guinevere,Guinevere,,,1900-01-01,125,CH,F,,Y,,,,Justify,Justify,San Saria (IRE),San Saria (IRE),,,,,,0,,,1901-01-01,"Gainesway, Agent XII ",,,,"B. McElroy, Agt for My Racehorse/W. Ward/RT Racing",,,,925000.0,,,,,T,2021,0.0,,San Saria (IRE),Justify,
2022,Y,22KEESEPT,1,1,2022-09-12,29,29,Sir Leto (IRE),Sir Leto (IRE),,,1900-01-01,125,CH,C,,Y,,,,Justify,Justify,Sarrocchi (IRE),Sarrocchi (IRE),,,,,,0,,,1901-01-01,"Paramount Sales, Agent CII ",,,,My Racehorse,,,,275000.0,,,,,T,2021,0.0,,Sarrocchi (IRE),Justify,
2022,Y,22KEESEPT,1,1,2022-09-12,30,30,Ethan Energy,Ethan Energy,,,1900-01-01,125,B,C,,Y,,,,Uncle Mo,Uncle Mo,Sass and Class,Sass and Class,,,,,,0,,,1901-01-01,"Gainesway, Agent for Stonestreet Bred & Raised ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sass and Class,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,31,31,Leading,Leading,,,1900-01-01,125,GR/RO,C,,Y,,,,Uncle Mo,Uncle Mo,Savings Account,Savings Account,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Savings Account,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,32,32,Final Boss,Final Boss,,,1900-01-01,125,CH,C,,Y,,,,American Pharoah,American Pharoah,Screaming Skylar,Screaming Skylar,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XVII ",,,,Talla Racing & West Point Thoroughbreds,,,,450000.0,,,,,T,2021,0.0,,Screaming Skylar,American Pharoah,
2022,Y,22KEESEPT,1,1,2022-09-12,33,33,Act of Mutiny,Act of Mutiny,,,1900-01-01,125,B,C,,Y,,,,Quality Road,Quality Road,Sea Gull,Sea Gull,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sea Gull,Quality Road,
2022,Y,22KEESEPT,1,1,2022-09-12,34,34,Wrightsville,Wrightsville,,,1900-01-01,125,DB/BR,C,,Y,,,,Candy Ride (ARG),Candy Ride (ARG),Seahawk Girl,Seahawk Girl,,,,,,0,,,1901-01-01,"Woods Edge Farm (Peter O'Callaghan), Agent ",,,,"Donato Lanni, Agt. for SF/Starlight/Madaket",,,,610000.0,,,,,T,2021,0.0,,Seahawk Girl,Candy Ride (ARG),
2022,Y,22KEESEPT,1,1,2022-09-12,35,35,Sendera,Sendera,,,1900-01-01,125,CH,F,,Y,,,,Gun Runner,Gun Runner,See Ya Signe,See Ya Signe,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent II ",,,,Out,,,,0.0,,,,,T,2021,0.0,,See Ya Signe,Gun Runner,
2022,Y,22KEESEPT,1,1,2022-09-12,36,36,Fond,Fond,,,1900-01-01,125,DB/BR,F,,Y,,,,Curlin,Curlin,Separationofpowers,Separationofpowers,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Repole Stable & St. Elias Stables,,,,650000.0,,,,,T,2021,0.0,,Separationofpowers,Curlin,
2022,Y,22KEESEPT,1,1,2022-09-12,37,37,Frontline Warrior,Frontline Warrior,,,1900-01-01,125,B,C,,Y,,,,War Front,War Front,Shamrock Rose,Shamrock Rose,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Ingordo Bloodstock,,,,175000.0,,,,,T,2021,0.0,,Shamrock Rose,War Front,
2022,Y,22KEESEPT,1,1,2022-09-12,38,38,No Horse,No Horse,,,1900-01-01,125,CH,C,,Y,,,,Speightstown,Speightstown,Shared Account,Shared Account,,,,,,0,,,1901-01-01,"Gainesway, Agent X ",,,,"R.N.A. (325,000)",,,,325000.0,,,,,T,2021,0.0,,Shared Account,Speightstown,
2022,Y,22KEESEPT,1,1,2022-09-12,39,39,Coerce,Coerce,,,1900-01-01,125,DB/BR,F,,Y,,,,Uncle Mo,Uncle Mo,Show Stealer,Show Stealer,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Juddmonte Farms,,,,475000.0,,,,,T,2021,0.0,,Show Stealer,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,40,40,In the Numbers,In the Numbers,,,1900-01-01,125,B,C,,Y,,,,Flatter,Flatter,Simply Sunny,Simply Sunny,,,,,,0,,,1901-01-01,"Machmer Hall Sales, Agent for Machmer Hall ",,,,Klaravich Stable,,,,360000.0,,,,,T,2021,0.0,,Simply Sunny,Flatter,
2022,Y,22KEESEPT,1,1,2022-09-12,41,41,Annulled,Annulled,,,1900-01-01,125,GR/RO,F,,Y,,,,Tapit,Tapit,Sindy With an S,Sindy With an S,,,,,,0,,,1901-01-01,"Gainesway, Agent X ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sindy With an S,Tapit,
2022,Y,22KEESEPT,1,1,2022-09-12,42,42,Urban Legend,Urban Legend,,,1900-01-01,125,B,C,,Y,,,,Into Mischief,Into Mischief,Singing Kitty,Singing Kitty,,,,,,0,,,1901-01-01,"Eaton Sales, Agent for Spendthrift Farm LLC ",,,,Red Wings ,,,,300000.0,,,,,T,2021,0.0,,Singing Kitty,Into Mischief,
2022,Y,22KEESEPT,1,1,2022-09-12,43,43,No Horse,No Horse,,,1900-01-01,125,B,C,,Y,,,,Gun Runner,Gun Runner,Singwiththebirds,Singwiththebirds,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for JSM Equine LLC ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Singwiththebirds,Gun Runner,
2022,Y,22KEESEPT,1,1,2022-09-12,44,44,Grand Lady Mo,Grand Lady Mo,,,1900-01-01,125,DB/BR,F,,Y,,,,Uncle Mo,Uncle Mo,Sip Sip,Sip Sip,,,,,,0,,,1901-01-01,"Gainesway, Agent X ",,,,"R.N.A. (275,000)",,,,275000.0,,,,,T,2021,0.0,,Sip Sip,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,45,45,Cochran,Cochran,,,1900-01-01,125,CH,F,,Y,,,,Gun Runner,Gun Runner,Skipped,Skipped,,,,,,0,,,1901-01-01,"Four Star Sales, Agent ",,,,"R.N.A. (250,000)",,,,250000.0,,,,,T,2021,0.0,,Skipped,Gun Runner,
2022,Y,22KEESEPT,1,1,2022-09-12,46,46,No Horse,No Horse,,,1900-01-01,125,B,C,,Y,,,,Mendelssohn,Mendelssohn,Sly Roxy,Sly Roxy,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent CXV ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sly Roxy,Mendelssohn,
2022,Y,22KEESEPT,1,1,2022-09-12,47,47,Mostly Mischief,Mostly Mischief,,,1900-01-01,125,B,F,,Y,,,,Into Mischief,Into Mischief,Smart Indeed,Smart Indeed,,,,,,0,,,1901-01-01,"Machmer Hall Sales, Agent for Machmer Hall I ",,,,Alistair Roden Bloodstock,,,,550000.0,,,,,T,2021,0.0,,Smart Indeed,Into Mischief,
2022,Y,22KEESEPT,1,1,2022-09-12,48,48,Midnight Council,Midnight Council,,,1900-01-01,125,B,C,,Y,,,,Omaha Beach,Omaha Beach,Smooth Performer,Smooth Performer,,,,,,0,,,1901-01-01,"Betz Thoroughbreds, Inc., Agent ",,,,Jonathan Dean,,,,110000.0,,,,,T,2021,0.0,,Smooth Performer,Omaha Beach,
2022,Y,22KEESEPT,1,1,2022-09-12,49,49,Bad Advice,Bad Advice,,,1900-01-01,125,CH,C,,Y,,,,Gun Runner,Gun Runner,Sneaky Betty,Sneaky Betty,,,,,,0,,,1901-01-01,"Valkyre Stud, Agent I ",,,,Repole Stable & St. Elias Stables,,,,600000.0,,,,,T,2021,0.0,,Sneaky Betty,Gun Runner,
2022,Y,22KEESEPT,1,1,2022-09-12,50,50,Knockout Rose,Knockout Rose,,,1900-01-01,125,B,F,,Y,,,,Twirling Candy,Twirling Candy,Solerina,Solerina,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent XI ",,,,Ashbrook Farm / Wimbledon Farm / Matt O'Connor,,,,175000.0,,,,,T,2021,0.0,,Solerina,Twirling Candy,
2022,Y,22KEESEPT,1,1,2022-09-12,51,51,Rumours Have It,Rumours Have It,,,1900-01-01,125,B,F,,Y,,,,Tapit,Tapit,Songbird,Songbird,,,,,,0,,,1901-01-01,"Gainesway, Agent XLVIII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Songbird,Tapit,
2022,Y,22KEESEPT,1,1,2022-09-12,52,52,Miss Rockette,Miss Rockette,,,1900-01-01,125,B,F,,Y,,,,Into Mischief,Into Mischief,Song of Spring,Song of Spring,,,,,,0,,,1901-01-01,"Paramount Sales, Agent LXV ",,,,Frank Fletcher Racing Operation,,,,1250000.0,,,,,T,2021,0.0,,Song of Spring,Into Mischief,
2022,Y,22KEESEPT,1,1,2022-09-12,53,53,Periculum,Periculum,,,1900-01-01,125,DB/BR,C,,Y,,,,Blame,Blame,Soul Spirit,Soul Spirit,,,,,,0,,,1901-01-01,"Eaton Sales, Agent ",,,,Ciaran Dunne,,,,210000.0,,,,,T,2021,0.0,,Soul Spirit,Blame,
2022,Y,22KEESEPT,1,1,2022-09-12,54,54,Senior Officer,Senior Officer,,,1900-01-01,125,B,C,,Y,,,,Into Mischief,Into Mischief,Southern Ring,Southern Ring,,,,,,0,,,1901-01-01,"Scott Mallory, Agent for Determined Stud ",,,,"Fergus Galvin, Agent",,,,500000.0,,,,,T,2021,0.0,,Southern Ring,Into Mischief,
2022,Y,22KEESEPT,1,1,2022-09-12,55,55,Constitutionreview,Constitutionreview,,,1900-01-01,125,B,C,,Y,,,,Constitution,Constitution,Sparkling Review,Sparkling Review,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent CIX ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sparkling Review,Constitution,
2022,Y,22KEESEPT,1,1,2022-09-12,56,56,Sense,Sense,,,1900-01-01,125,DB/BR,C,,Y,,,,Street Sense,Street Sense,Spellbound,Spellbound,,,,,,0,,,1901-01-01,"Claiborne Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Spellbound,Street Sense,
2022,Y,22KEESEPT,1,1,2022-09-12,57,57,Prodigieux,Prodigieux,,,1900-01-01,125,B,F,,Y,,,,Uncle Mo,Uncle Mo,Splashy Kisses,Splashy Kisses,,,,,,0,,,1901-01-01,"Denali Stud, Agent XXXIII ",,,,"Belladonna Racing V/Cherie DeVaux, Agt.",,,,550000.0,,,,,T,2021,0.0,,Splashy Kisses,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,58,58,No Horse,No Horse,,,1900-01-01,125,CH,C,,Y,,,,Justify,Justify,Spun Lovin Girl,Spun Lovin Girl,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Three Chimneys Farm,,,,300000.0,,,,,T,2021,0.0,,Spun Lovin Girl,Justify,
2022,Y,22KEESEPT,1,1,2022-09-12,59,59,Cathcart,Cathcart,,,1900-01-01,125,B,F,,Y,,,,Quality Road,Quality Road,S S Pinafore,S S Pinafore,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for JSM Equine LLC ",,,,"Mike Ryan, Agent",,,,800000.0,,,,,T,2021,0.0,,S S Pinafore,Quality Road,
2022,Y,22KEESEPT,1,1,2022-09-12,60,60,One Champ,One Champ,,,1900-01-01,125,CH,C,,Y,,,,Curlin,Curlin,Stage Magic,Stage Magic,,,,,,0,,,1901-01-01,"Glennwood Farm Inc., Agent ",,,,Hideyuki Mori,,,,1200000.0,,,,,T,2021,0.0,,Stage Magic,Curlin,
2022,Y,22KEESEPT,1,1,2022-09-12,61,61,Lagynos,Lagynos,,,1900-01-01,125,CH,C,,Y,,,,Kantharos,Kantharos,Steamy,Steamy,,,,,,0,,,1901-01-01,"Valkyre Stud, Agent IV ",,,,"Chad Schumer, Agent",,,,200000.0,,,,,T,2021,0.0,,Steamy,Kantharos,
2022,Y,22KEESEPT,1,1,2022-09-12,62,62,Sicilian Defense,Sicilian Defense,,,1900-01-01,125,B,C,,Y,,,,Uncle Mo,Uncle Mo,Strombolian,Strombolian,,,,,,0,,,1901-01-01,"Glennwood Farm Inc., Agent ",,,,"R.N.A. (200,000)",,,,200000.0,,,,,T,2021,0.0,,Strombolian,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,63,63,Olive Cotton,Olive Cotton,,,1900-01-01,125,B,F,,Y,,,,Kitten's Joy,Kitten's Joy,Sugar and Te (IRE),Sugar and Te (IRE),,,,,,0,,,1901-01-01,"Paramount Sales, Agent CIX ",,,,"Arnmore Thoroughbreds, LLC",,,,100000.0,,,,,T,2021,0.0,,Sugar and Te (IRE),Kitten's Joy,
2022,Y,22KEESEPT,1,1,2022-09-12,64,64,No Foolin Mo,No Foolin Mo,,,1900-01-01,125,B,C,,Y,,,,Uncle Mo,Uncle Mo,Sultry,Sultry,,,,,,0,,,1901-01-01,"Sequel New York, Agent for Chester and Mary Broman ",,,,"R.N.A. (285,000)",,,,285000.0,,,,,T,2021,0.0,,Sultry,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,65,65,First World War,First World War,,,1900-01-01,125,DB/BR,C,,Y,,,,War Front,War Front,Sundaysatthebeach,Sundaysatthebeach,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,"R.N.A. (135,000)",,,,135000.0,,,,,T,2021,0.0,,Sundaysatthebeach,War Front,
2022,Y,22KEESEPT,1,1,2022-09-12,66,66,Great Opportunity,Great Opportunity,,,1900-01-01,125,DB/BR,C,,Y,,,,Connect,Connect,Sustained,Sustained,,,,,,0,,,1901-01-01,"Scott Mallory, Agent for Determined Stud ",,,,"West Bloodstock, Agent for Repole Stable",,,,160000.0,,,,,T,2021,0.0,,Sustained,Connect,
2022,Y,22KEESEPT,1,1,2022-09-12,67,67,No Mo Candy,No Mo Candy,,,1900-01-01,125,B,F,,Y,,,,Uncle Mo,Uncle Mo,Sweet,Sweet,,,,,,0,,,1901-01-01,"Claiborne Farm, Agent ",,,,Cayson Lane,,,,80000.0,,,,,T,2021,0.0,,Sweet,Uncle Mo,
2022,Y,22KEESEPT,1,1,2022-09-12,68,68,Hop Sing,Hop Sing,,,1900-01-01,125,GR/RO,C,,Y,,,,Curlin,Curlin,Sweet Assassin,Sweet Assassin,,,,,,0,,,1901-01-01,"Denali Stud, Agent XLII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Sweet Assassin,Curlin,
2022,Y,22KEESEPT,1,1,2022-09-12,69,69,Kehoe Beach,Kehoe Beach,,,1900-01-01,125,B,F,,Y,,,,Omaha Beach,Omaha Beach,Sweet Awakening,Sweet Awakening,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Fairview LLC,,,,450000.0,,,,,T,2021,0.0,,Sweet Awakening,Omaha Beach,
2022,Y,22KEESEPT,1,1,2022-09-12,70,70,Taboo Mischief,Taboo Mischief,,,1900-01-01,125,CH,F,,Y,,,,Audible,Audible,Taboo,Taboo,,,,,,0,,,1901-01-01,"Bluegrass Thoroughbred Services Inc., Agent for Merriebelle Stable, LLC",,,,Whisper Hill Farm LLC,,,,300000.0,,,,,T,2021,0.0,,Taboo,Audible,
2022,Y,22KEESEPT,1,1,2022-09-12,71,71,Temecula,Temecula,,,1900-01-01,125,DB/BR,C,,Y,,,,Speightstown,Speightstown,Tap Diva,Tap Diva,,,,,,0,,,1901-01-01,"Paramount Sales, Agent IV ",,,,"F. Brothers, Agt. for Starlight",,,,175000.0,,,,,T,2021,0.0,,Tap Diva,Speightstown,
2022,Y,22KEESEPT,1,1,2022-09-12,72,72,Taylor Swifter,Taylor Swifter,,,1900-01-01,125,B,F,,Y,,,,American Pharoah,American Pharoah,Taylor S,Taylor S,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXVII ",,,,"West Bloodstock, Agent for Robert & Lawana Low",,,,725000.0,,,,,T,2021,0.0,,Taylor S,American Pharoah,
2022,Y,22KEESEPT,1,1,2022-09-12,73,73,Conquest Warrior,Conquest Warrior,,,1900-01-01,125,B,C,,Y,,,,City of Light,City of Light,Tea Time,Tea Time,,,,,,0,,,1901-01-01,"Betz Thoroughbreds, Inc., Agent ",,,,"Courtlandt Farm, LLC",,,,1000000.0,,,,,T,2021,0.0,,Tea Time,City of Light,
2022,Y,22KEESEPT,1,1,2022-09-12,74,74,Teen Idol,Teen Idol,,,1900-01-01,125,CH,C,,Y,,,,Curlin,Curlin,Teen Pauline,Teen Pauline,,,,,,0,,,1901-01-01,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised",,,,Out,,,,0.0,,,,,T,2021,0.0,,Teen Pauline,Curlin,
2022,Y,22KEESEPT,1,1,2022-09-12,75,75,Overly Dramatic,Overly Dramatic,,,1900-01-01,125,DB/BR,F,,Y,,,,Into Mischief,Into Mischief,Tenacious Jewel,Tenacious Jewel,,,,,,0,,,1901-01-01,"Scott Mallory, Agent for Determined Stud ",,,,"West Bloodstock, Agent for Repole Stable",,,,300000.0,,,,,T,2021,0.0,,Tenacious Jewel,Into Mischief,
